Reading data
Parsing data
Sorting data
DONE
epoch 0 avg test error: 0.13648325
epoch 1 0.000%, output: 0.510, train error: 0.13091776
epoch 9 52.241%, output: 0.859, train error: 0.000061575585
epoch 9 52.263%, output: 0.861, train error: 0.015691828
epoch 9 52.285%, output: 0.857, train error: 0.0080624875
epoch 9 52.307%, output: 0.861, train error: 0.0000057016923
epoch 9 52.329%, output: 0.860, train error: 0.0001136418
epoch 9 52.352%, output: 0.859, train error: 0.0014769959
epoch 9 52.374%, output: 0.856, train error: 0.014799849
epoch 9 52.396%, output: 0.858, train error: 0.011420317
epoch 9 52.418%, output: 0.859, train error: 0.00019537128
epoch 9 52.440%, output: 0.859, train error: 0.000043352833
epoch 9 52.462%, output: 0.857, train error: 0.012272526
epoch 9 52.484%, output: 0.859, train error: 0.019857299
epoch 9 52.506%, output: 0.861, train error: 0.00039379363
epoch 9 52.528%, output: 0.861, train error: 0.008112531
epoch 9 52.550%, output: 0.859, train error: 0.050296225
epoch 9 52.572%, output: 0.859, train error: 0.00035844036
epoch 9 52.594%, output: 0.861, train error: 0.000021912236
epoch 9 52.616%, output: 0.859, train error: 0.0059453165
epoch 9 52.639%, output: 0.860, train error: 0.000070520335
epoch 9 52.661%, output: 0.860, train error: 0.0046584937
epoch 9 52.683%, output: 0.859, train error: 0.009279168
epoch 9 52.705%, output: 0.860, train error: 0.01673656
epoch 9 52.727%, output: 0.857, train error: 0.0033926053
epoch 9 52.749%, output: 0.860, train error: 0.000036287176
epoch 9 52.771%, output: 0.858, train error: 0.017133974
epoch 9 52.793%, output: 0.859, train error: 0.0002697243
epoch 9 52.815%, output: 0.859, train error: 0.01975047
epoch 9 52.837%, output: 0.859, train error: 0.0011543982
epoch 9 52.859%, output: 0.859, train error: 0.0035116358
epoch 9 52.881%, output: 0.859, train error: 0.00381092
epoch 9 52.904%, output: 0.858, train error: 0.004105131
epoch 9 52.926%, output: 0.860, train error: 0.0002323216
epoch 9 52.948%, output: 0.860, train error: 0.024250982
epoch 9 52.970%, output: 0.858, train error: 0.000054426706
epoch 9 52.992%, output: 0.859, train error: 0.012806457
epoch 9 53.014%, output: 0.860, train error: 0.000056333967
epoch 9 53.036%, output: 0.855, train error: 0.0030720616
epoch 9 53.058%, output: 0.860, train error: 0.011656053
epoch 9 53.080%, output: 0.858, train error: 0.018705644
epoch 9 53.102%, output: 0.860, train error: 0.00021634404
epoch 9 53.124%, output: 0.860, train error: 0.006774665
epoch 9 53.146%, output: 0.858, train error: 0.011094783
epoch 9 53.168%, output: 0.860, train error: 0.0017947389
epoch 9 53.191%, output: 0.863, train error: 0.00015351402
epoch 9 53.213%, output: 0.860, train error: 0.007965738
epoch 9 53.235%, output: 0.860, train error: 0.013426561
epoch 9 53.257%, output: 0.861, train error: 0.002024288
epoch 9 53.279%, output: 0.859, train error: 0.06915327
epoch 9 53.301%, output: 0.859, train error: 0.010518452
epoch 9 53.323%, output: 0.856, train error: 0.06557347
epoch 9 53.345%, output: 0.862, train error: 0.0003628458
epoch 9 53.367%, output: 0.858, train error: 0.011840124
epoch 9 53.389%, output: 0.861, train error: 0.000047793776
epoch 9 53.411%, output: 0.859, train error: 0.000039082173
epoch 9 53.433%, output: 0.862, train error: 0.00093362684
epoch 9 53.456%, output: 0.859, train error: 0.045896076
epoch 9 53.478%, output: 0.861, train error: 0.00009920864
epoch 9 53.500%, output: 0.856, train error: 0.027041879
epoch 9 53.522%, output: 0.861, train error: 0.000032519816
epoch 9 53.544%, output: 0.860, train error: 0.009058445
epoch 9 53.566%, output: 0.858, train error: 0.007605137
epoch 9 53.588%, output: 0.857, train error: 0.058624502
epoch 9 53.610%, output: 0.862, train error: 0.011329526
epoch 9 53.632%, output: 0.861, train error: 0.00084665744
epoch 9 53.654%, output: 0.859, train error: 0.0006613314
epoch 9 53.676%, output: 0.857, train error: 0.00083992776
epoch 9 53.698%, output: 0.857, train error: 0.0024226636
epoch 9 53.720%, output: 0.862, train error: 0.009704977
epoch 9 53.743%, output: 0.861, train error: 0.0001409513
epoch 9 53.765%, output: 0.858, train error: 0.002543269
epoch 9 53.787%, output: 0.859, train error: 0.0054143714
epoch 9 53.809%, output: 0.860, train error: 0.00847652
epoch 9 53.831%, output: 0.858, train error: 0.0072941757
epoch 9 53.853%, output: 0.857, train error: 0.0037469165
epoch 9 53.875%, output: 0.861, train error: 0.0050182804
epoch 9 53.897%, output: 0.859, train error: 0.000047494264
epoch 9 53.919%, output: 0.858, train error: 0.000010974422
epoch 9 53.941%, output: 0.860, train error: 0.0012470256
epoch 9 53.963%, output: 0.861, train error: 0.0034139762
epoch 9 53.985%, output: 0.856, train error: 0.004440455
epoch 9 54.008%, output: 0.860, train error: 0.0058006747
epoch 9 54.030%, output: 0.859, train error: 0.003940987
epoch 9 54.052%, output: 0.861, train error: 0.011978268
epoch 9 54.074%, output: 0.859, train error: 0.00068402453
epoch 9 54.096%, output: 0.859, train error: 0.0025599853
epoch 9 54.118%, output: 0.858, train error: 0.07932438
epoch 9 54.140%, output: 0.859, train error: 0.0015142828
epoch 9 54.162%, output: 0.861, train error: 0.0049339286
epoch 9 54.184%, output: 0.861, train error: 0.000036670936
epoch 9 54.206%, output: 0.860, train error: 0.0014222022
epoch 9 54.228%, output: 0.860, train error: 0.0022909702
epoch 9 54.250%, output: 0.857, train error: 0.00637851
epoch 9 54.272%, output: 0.859, train error: 0.000007276011
epoch 9 54.295%, output: 0.859, train error: 0.008067584
epoch 9 54.317%, output: 0.860, train error: 0.0015594118
epoch 9 54.339%, output: 0.860, train error: 0.005155179
epoch 9 54.361%, output: 0.861, train error: 0.0015623083
epoch 9 54.383%, output: 0.859, train error: 0.0013513963
epoch 9 54.405%, output: 0.860, train error: 0.019640623
epoch 9 54.427%, output: 0.858, train error: 0.0005893974
epoch 9 54.449%, output: 0.861, train error: 0.00055423076
epoch 9 54.471%, output: 0.858, train error: 0.0002011858
epoch 9 54.493%, output: 0.861, train error: 0.00045812476
epoch 9 54.515%, output: 0.860, train error: 0.00124095
epoch 9 54.537%, output: 0.861, train error: 0.0010710489
epoch 9 54.560%, output: 0.859, train error: 0.010542429
epoch 9 54.582%, output: 0.860, train error: 0.0023625817
epoch 9 54.604%, output: 0.858, train error: 0.00090712553
epoch 9 54.626%, output: 0.861, train error: 0.0040138746
epoch 9 54.648%, output: 0.859, train error: 0.000002668988
epoch 9 54.670%, output: 0.858, train error: 0.001278052
epoch 9 54.692%, output: 0.859, train error: 0.007105904
epoch 9 54.714%, output: 0.856, train error: 0.009535428
epoch 9 54.736%, output: 0.858, train error: 0.0029640598
epoch 9 54.758%, output: 0.862, train error: 0.019094195
epoch 9 54.780%, output: 0.859, train error: 0.004005609
epoch 9 54.802%, output: 0.859, train error: 0.0025366242
epoch 9 54.824%, output: 0.858, train error: 0.0146515155
epoch 9 54.847%, output: 0.858, train error: 0.006331754
epoch 9 54.869%, output: 0.862, train error: 0.0012937832
epoch 9 54.891%, output: 0.858, train error: 0.07227867
epoch 9 54.913%, output: 0.857, train error: 0.01033757
epoch 9 54.935%, output: 0.858, train error: 0.07652019
epoch 9 54.957%, output: 0.858, train error: 0.0061482824
epoch 9 54.979%, output: 0.861, train error: 0.002618057
epoch 9 55.001%, output: 0.859, train error: 0.023540432
epoch 9 55.023%, output: 0.860, train error: 0.003463637
epoch 9 55.045%, output: 0.857, train error: 0.0069074165
epoch 9 55.067%, output: 0.857, train error: 0.0056406823
epoch 9 55.089%, output: 0.859, train error: 0.0053078854
epoch 9 55.112%, output: 0.860, train error: 0.000441229
epoch 9 55.134%, output: 0.860, train error: 0.013079649
epoch 9 55.156%, output: 0.860, train error: 0.0023990693
epoch 9 55.178%, output: 0.857, train error: 0.000042276424
epoch 9 55.200%, output: 0.861, train error: 0.00015378147
epoch 9 55.222%, output: 0.860, train error: 0.003986408
epoch 9 55.244%, output: 0.859, train error: 0.0051146373
epoch 9 55.266%, output: 0.857, train error: 0.012879138
epoch 9 55.288%, output: 0.861, train error: 0.01421924
epoch 9 55.310%, output: 0.862, train error: 0.00008780526
epoch 9 55.332%, output: 0.859, train error: 0.013642897
epoch 9 55.354%, output: 0.861, train error: 0.011944656
epoch 9 55.376%, output: 0.860, train error: 0.051772453
epoch 9 55.399%, output: 0.860, train error: 0.015848672
epoch 9 55.421%, output: 0.861, train error: 0.00043731637
epoch 9 55.443%, output: 0.859, train error: 0.001021629
epoch 9 55.465%, output: 0.860, train error: 0.014854108
epoch 9 55.487%, output: 0.859, train error: 0.00015701955
epoch 9 55.509%, output: 0.858, train error: 0.0077450806
epoch 9 55.531%, output: 0.861, train error: 0.00057770015
epoch 9 55.553%, output: 0.861, train error: 0.015933666
epoch 9 55.575%, output: 0.862, train error: 0.003870888
epoch 9 55.597%, output: 0.858, train error: 0.002041703
epoch 9 55.619%, output: 0.862, train error: 0.0018559868
epoch 9 55.641%, output: 0.856, train error: 0.009049461
epoch 9 55.664%, output: 0.858, train error: 0.003566355
epoch 9 55.686%, output: 0.857, train error: 0.007298544
epoch 9 55.708%, output: 0.861, train error: 0.00060774776
epoch 9 55.730%, output: 0.858, train error: 0.000000049137444
epoch 9 55.752%, output: 0.860, train error: 0.008484479
epoch 9 55.774%, output: 0.858, train error: 0.00094549876
epoch 9 55.796%, output: 0.858, train error: 0.0029241575
epoch 9 55.818%, output: 0.861, train error: 0.0028527356
epoch 9 55.840%, output: 0.862, train error: 0.0018204043
epoch 9 55.862%, output: 0.860, train error: 0.0018729164
epoch 9 55.884%, output: 0.858, train error: 0.008704276
epoch 9 55.906%, output: 0.860, train error: 0.00024021148
epoch 9 55.928%, output: 0.862, train error: 0.000582895
epoch 9 55.951%, output: 0.861, train error: 0.000054480366
epoch 9 55.973%, output: 0.859, train error: 0.014185556
epoch 9 55.995%, output: 0.859, train error: 0.006725244
epoch 9 56.017%, output: 0.859, train error: 0.020863945
epoch 9 56.039%, output: 0.858, train error: 0.00083260564
epoch 9 56.061%, output: 0.858, train error: 0.011269398
epoch 9 56.083%, output: 0.860, train error: 0.00508928
epoch 9 56.105%, output: 0.858, train error: 0.0013720893
epoch 9 56.127%, output: 0.858, train error: 0.0015980615
epoch 9 56.149%, output: 0.862, train error: 0.0010148655
epoch 9 56.171%, output: 0.858, train error: 0.019771451
epoch 9 56.193%, output: 0.860, train error: 0.020583792
epoch 9 56.215%, output: 0.858, train error: 0.0046364623
epoch 9 56.238%, output: 0.858, train error: 0.07761536
epoch 9 56.260%, output: 0.859, train error: 0.0016507374
epoch 9 56.282%, output: 0.861, train error: 0.0046381345
epoch 9 56.304%, output: 0.861, train error: 0.0028387452
epoch 9 56.326%, output: 0.863, train error: 0.0068592606
epoch 9 56.348%, output: 0.859, train error: 0.0008973788
epoch 9 56.370%, output: 0.858, train error: 0.011417259
epoch 9 56.392%, output: 0.859, train error: 0.00019445592
epoch 9 56.414%, output: 0.856, train error: 0.00073907734
epoch 9 56.436%, output: 0.859, train error: 0.000005559412
epoch 9 56.458%, output: 0.858, train error: 0.07730753
epoch 9 56.480%, output: 0.860, train error: 0.00070396886
epoch 9 56.503%, output: 0.863, train error: 0.0024019137
epoch 9 56.525%, output: 0.862, train error: 0.005481921
epoch 9 56.547%, output: 0.858, train error: 0.0036192306
epoch 9 56.569%, output: 0.859, train error: 0.070813105
epoch 9 56.591%, output: 0.861, train error: 0.007598672
epoch 9 56.613%, output: 0.859, train error: 0.012164947
epoch 9 56.635%, output: 0.856, train error: 0.011894095
epoch 9 56.657%, output: 0.858, train error: 0.00025989529
epoch 9 56.679%, output: 0.861, train error: 0.0116808545
epoch 9 56.701%, output: 0.859, train error: 0.0005732676
epoch 9 56.723%, output: 0.860, train error: 0.009901982
epoch 9 56.745%, output: 0.860, train error: 0.0005011443
epoch 9 56.767%, output: 0.854, train error: 0.004997182
epoch 9 56.790%, output: 0.862, train error: 0.0045301113
epoch 9 56.812%, output: 0.860, train error: 0.01220204
epoch 9 56.834%, output: 0.861, train error: 0.008479922
epoch 9 56.856%, output: 0.862, train error: 0.00041800976
epoch 9 56.878%, output: 0.859, train error: 0.0015567767
epoch 9 56.900%, output: 0.858, train error: 0.0061360155
epoch 9 56.922%, output: 0.858, train error: 0.042037115
epoch 9 56.944%, output: 0.861, train error: 0.0004043646
epoch 9 56.966%, output: 0.860, train error: 0.000046509464
epoch 9 56.988%, output: 0.860, train error: 0.0012151998
epoch 9 57.010%, output: 0.860, train error: 0.0066087726
epoch 9 57.032%, output: 0.858, train error: 0.0008331664
epoch 9 57.055%, output: 0.861, train error: 0.005281091
epoch 9 57.077%, output: 0.858, train error: 0.0026099447
epoch 9 57.099%, output: 0.860, train error: 0.000000012610201
epoch 9 57.121%, output: 0.858, train error: 0.018145695
epoch 9 57.143%, output: 0.860, train error: 0.00018912689
epoch 9 57.165%, output: 0.861, train error: 0.006854414
epoch 9 57.187%, output: 0.860, train error: 0.0009920611
epoch 9 57.209%, output: 0.859, train error: 0.006152218
epoch 9 57.231%, output: 0.860, train error: 0.0015544352
epoch 9 57.253%, output: 0.862, train error: 0.0020617521
epoch 9 57.275%, output: 0.860, train error: 0.0010982559
epoch 9 57.297%, output: 0.858, train error: 0.0035598867
epoch 9 57.319%, output: 0.863, train error: 0.010749199
epoch 9 57.342%, output: 0.859, train error: 0.0012362092
epoch 9 57.364%, output: 0.863, train error: 0.00014367176
epoch 9 57.386%, output: 0.860, train error: 0.0011966417
epoch 9 57.408%, output: 0.859, train error: 0.0005147008
epoch 9 57.430%, output: 0.861, train error: 0.0002049997
epoch 9 57.452%, output: 0.859, train error: 0.009126033
epoch 9 57.474%, output: 0.859, train error: 0.0090609975
epoch 9 57.496%, output: 0.859, train error: 0.04180936
epoch 9 57.518%, output: 0.859, train error: 0.00011154583
epoch 9 57.540%, output: 0.859, train error: 0.034183595
epoch 9 57.562%, output: 0.860, train error: 0.0035767278
epoch 9 57.584%, output: 0.857, train error: 0.006417853
epoch 9 57.607%, output: 0.857, train error: 0.03896176
epoch 9 57.629%, output: 0.859, train error: 0.0022241697
epoch 9 57.651%, output: 0.862, train error: 0.0002604837
epoch 9 57.673%, output: 0.859, train error: 0.0037254505
epoch 9 57.695%, output: 0.859, train error: 0.023826972
epoch 9 57.717%, output: 0.856, train error: 0.042870205
epoch 9 57.739%, output: 0.857, train error: 0.0038800382
epoch 9 57.761%, output: 0.860, train error: 0.00058630767
epoch 9 57.783%, output: 0.859, train error: 0.013473927
epoch 9 57.805%, output: 0.860, train error: 0.000038668913
epoch 9 57.827%, output: 0.857, train error: 0.0046219034
epoch 9 57.849%, output: 0.862, train error: 0.0066680983
epoch 9 57.871%, output: 0.858, train error: 0.0008516075
epoch 9 57.894%, output: 0.859, train error: 0.009499155
epoch 9 57.916%, output: 0.862, train error: 0.012868304
epoch 9 57.938%, output: 0.857, train error: 0.20153412
epoch 9 57.960%, output: 0.859, train error: 0.0015600285
epoch 9 57.982%, output: 0.859, train error: 0.010358549
epoch 9 58.004%, output: 0.859, train error: 0.010994859
epoch 9 58.026%, output: 0.861, train error: 0.011864795
epoch 9 58.048%, output: 0.857, train error: 0.0042760144
epoch 9 58.070%, output: 0.861, train error: 0.0010672251
epoch 9 58.092%, output: 0.859, train error: 0.0034141643
epoch 9 58.114%, output: 0.859, train error: 0.022433523
epoch 9 58.136%, output: 0.859, train error: 0.005716004
epoch 9 58.159%, output: 0.859, train error: 0.0057295584
epoch 9 58.181%, output: 0.859, train error: 0.0019833115
epoch 9 58.203%, output: 0.857, train error: 0.002336095
epoch 9 58.225%, output: 0.859, train error: 0.016918369
epoch 9 58.247%, output: 0.857, train error: 0.075982116
epoch 9 58.269%, output: 0.860, train error: 0.005997502
epoch 9 58.291%, output: 0.858, train error: 0.023389652
epoch 9 58.313%, output: 0.855, train error: 0.01709179
epoch 9 58.335%, output: 0.859, train error: 0.008942478
epoch 9 58.357%, output: 0.864, train error: 0.001854549
epoch 9 58.379%, output: 0.858, train error: 0.008092208
epoch 9 58.401%, output: 0.861, train error: 0.000028177103
epoch 9 58.423%, output: 0.858, train error: 0.0119906785
epoch 9 58.446%, output: 0.859, train error: 0.009892269
epoch 9 58.468%, output: 0.860, train error: 0.0007840399
epoch 9 58.490%, output: 0.860, train error: 0.0096915355
epoch 9 58.512%, output: 0.861, train error: 0.07415086
epoch 9 58.534%, output: 0.859, train error: 0.022850228
epoch 9 58.556%, output: 0.859, train error: 0.0043536224
epoch 9 58.578%, output: 0.861, train error: 0.0065908562
epoch 9 58.600%, output: 0.861, train error: 0.0031222224
epoch 9 58.622%, output: 0.860, train error: 0.00011390119
epoch 9 58.644%, output: 0.860, train error: 0.001505047
epoch 9 58.666%, output: 0.860, train error: 0.0038386183
epoch 9 58.688%, output: 0.859, train error: 0.0001739329
epoch 9 58.711%, output: 0.856, train error: 0.005105843
epoch 9 58.733%, output: 0.860, train error: 0.0028241621
epoch 9 58.755%, output: 0.860, train error: 0.0010177956
epoch 9 58.777%, output: 0.859, train error: 0.00036000612
epoch 9 58.799%, output: 0.860, train error: 0.00014554105
epoch 9 58.821%, output: 0.860, train error: 0.016797794
epoch 9 58.843%, output: 0.862, train error: 0.014611962
epoch 9 58.865%, output: 0.860, train error: 0.0010207071
epoch 9 58.887%, output: 0.860, train error: 0.000092844166
epoch 9 58.909%, output: 0.860, train error: 0.0038953277
epoch 9 58.931%, output: 0.860, train error: 0.0011226105
epoch 9 58.953%, output: 0.857, train error: 0.0002983898
epoch 9 58.975%, output: 0.859, train error: 0.008887629
epoch 9 58.998%, output: 0.859, train error: 0.003933208
epoch 9 59.020%, output: 0.860, train error: 0.009091901
epoch 9 59.042%, output: 0.859, train error: 0.014468991
epoch 9 59.064%, output: 0.860, train error: 0.003330285
epoch 9 59.086%, output: 0.860, train error: 0.019006021
epoch 9 59.108%, output: 0.861, train error: 0.0030411184
epoch 9 59.130%, output: 0.861, train error: 0.0024985054
epoch 9 59.152%, output: 0.861, train error: 0.026139684
epoch 9 59.174%, output: 0.860, train error: 0.0005821297
epoch 9 59.196%, output: 0.860, train error: 0.010991709
epoch 9 59.218%, output: 0.859, train error: 0.0059628673
epoch 9 59.240%, output: 0.860, train error: 0.0011241967
epoch 9 59.263%, output: 0.858, train error: 0.0004117356
epoch 9 59.285%, output: 0.857, train error: 0.010370006
epoch 9 59.307%, output: 0.862, train error: 0.008832041
epoch 9 59.329%, output: 0.860, train error: 0.00046608926
epoch 9 59.351%, output: 0.858, train error: 0.0019275042
epoch 9 59.373%, output: 0.859, train error: 0.0040362612
epoch 9 59.395%, output: 0.859, train error: 0.0023163052
epoch 9 59.417%, output: 0.859, train error: 0.009409868
epoch 9 59.439%, output: 0.860, train error: 0.0127893435
epoch 9 59.461%, output: 0.859, train error: 0.00002288369
epoch 9 59.483%, output: 0.862, train error: 0.005650257
epoch 9 59.505%, output: 0.861, train error: 0.00207078
epoch 9 59.527%, output: 0.860, train error: 0.00008717972
epoch 9 59.550%, output: 0.860, train error: 0.015693786
epoch 9 59.572%, output: 0.861, train error: 0.0022599222
epoch 9 59.594%, output: 0.859, train error: 0.00054988655
epoch 9 59.616%, output: 0.860, train error: 0.011277892
epoch 9 59.638%, output: 0.861, train error: 0.002091625
epoch 9 59.660%, output: 0.859, train error: 0.01994404
epoch 9 59.682%, output: 0.859, train error: 0.0015060322
epoch 9 59.704%, output: 0.861, train error: 0.039016984
epoch 9 59.726%, output: 0.859, train error: 0.028229162
epoch 9 59.748%, output: 0.860, train error: 0.00000003956149
epoch 9 59.770%, output: 0.861, train error: 0.004475054
epoch 9 59.792%, output: 0.860, train error: 0.0016848347
epoch 9 59.815%, output: 0.859, train error: 0.0026906873
epoch 9 59.837%, output: 0.857, train error: 0.0019245535
epoch 9 59.859%, output: 0.861, train error: 0.0021388186
epoch 9 59.881%, output: 0.861, train error: 0.000005393983
epoch 9 59.903%, output: 0.861, train error: 0.00065652403
epoch 9 59.925%, output: 0.863, train error: 0.000033660846
epoch 9 59.947%, output: 0.861, train error: 0.00010832366
epoch 9 59.969%, output: 0.860, train error: 0.0000010151709
epoch 9 59.991%, output: 0.859, train error: 0.001013886
epoch 9 60.013%, output: 0.859, train error: 0.042066623
epoch 9 60.035%, output: 0.861, train error: 0.00040804056
epoch 9 60.057%, output: 0.860, train error: 0.0027327568
epoch 9 60.079%, output: 0.860, train error: 0.0022405768
epoch 9 60.102%, output: 0.859, train error: 0.00024199586
epoch 9 60.124%, output: 0.854, train error: 0.0013025108
epoch 9 60.146%, output: 0.861, train error: 0.0002563922
epoch 9 60.168%, output: 0.860, train error: 0.00013193765
epoch 9 60.190%, output: 0.860, train error: 0.028792173
epoch 9 60.212%, output: 0.859, train error: 0.0031024572
epoch 9 60.234%, output: 0.859, train error: 0.0026932543
epoch 9 60.256%, output: 0.860, train error: 0.009306415
epoch 9 60.278%, output: 0.861, train error: 0.017826112
epoch 9 60.300%, output: 0.859, train error: 0.00070920686
epoch 9 60.322%, output: 0.858, train error: 0.000103971186
epoch 9 60.344%, output: 0.859, train error: 0.000097636905
epoch 9 60.367%, output: 0.860, train error: 0.0035964607
epoch 9 60.389%, output: 0.859, train error: 0.00035598903
epoch 9 60.411%, output: 0.860, train error: 0.000010073185
epoch 9 60.433%, output: 0.860, train error: 0.0022212134
epoch 9 60.455%, output: 0.860, train error: 0.008269129
epoch 9 60.477%, output: 0.858, train error: 0.012621636
epoch 9 60.499%, output: 0.861, train error: 0.004652621
epoch 9 60.521%, output: 0.861, train error: 0.009267057
epoch 9 60.543%, output: 0.860, train error: 0.00042636463
epoch 9 60.565%, output: 0.860, train error: 0.010774885
epoch 9 60.587%, output: 0.860, train error: 0.042365123
epoch 9 60.609%, output: 0.860, train error: 0.03756021
epoch 9 60.631%, output: 0.861, train error: 0.0004589595
epoch 9 60.654%, output: 0.861, train error: 0.00046788994
epoch 9 60.676%, output: 0.862, train error: 0.0009022814
epoch 9 60.698%, output: 0.860, train error: 0.00007396097
epoch 9 60.720%, output: 0.860, train error: 0.05043189
epoch 9 60.742%, output: 0.859, train error: 0.011973741
epoch 9 60.764%, output: 0.861, train error: 0.0005925678
epoch 9 60.786%, output: 0.862, train error: 0.00013508917
epoch 9 60.808%, output: 0.862, train error: 0.004374018
epoch 9 60.830%, output: 0.859, train error: 0.0021393148
epoch 9 60.852%, output: 0.857, train error: 0.0000015505246
epoch 9 60.874%, output: 0.859, train error: 0.0034461478
epoch 9 60.896%, output: 0.857, train error: 0.020318037
epoch 9 60.919%, output: 0.862, train error: 0.0025949602
epoch 9 60.941%, output: 0.861, train error: 0.0023554948
epoch 9 60.963%, output: 0.862, train error: 0.003248964
epoch 9 60.985%, output: 0.859, train error: 0.013594262
epoch 9 61.007%, output: 0.858, train error: 0.010585533
epoch 9 61.029%, output: 0.857, train error: 0.0046392144
epoch 9 61.051%, output: 0.859, train error: 0.0032585857
epoch 9 61.073%, output: 0.860, train error: 0.014466568
epoch 9 61.095%, output: 0.859, train error: 0.000043707547
epoch 9 61.117%, output: 0.861, train error: 0.011079407
epoch 9 61.139%, output: 0.859, train error: 0.0066385963
epoch 9 61.161%, output: 0.860, train error: 0.011735817
epoch 9 61.183%, output: 0.860, train error: 0.0009233978
epoch 9 61.206%, output: 0.860, train error: 0.0009903309
epoch 9 61.228%, output: 0.858, train error: 0.0032743241
epoch 9 61.250%, output: 0.860, train error: 0.010059125
epoch 9 61.272%, output: 0.860, train error: 0.000055383327
epoch 9 61.294%, output: 0.858, train error: 0.005349036
epoch 9 61.316%, output: 0.860, train error: 0.0077929203
epoch 9 61.338%, output: 0.862, train error: 0.0013596652
epoch 9 61.360%, output: 0.858, train error: 0.00200839
epoch 9 61.382%, output: 0.859, train error: 0.0017102816
epoch 9 61.404%, output: 0.860, train error: 0.035589345
epoch 9 61.426%, output: 0.858, train error: 0.011245025
epoch 9 61.448%, output: 0.860, train error: 0.019651467
epoch 9 61.471%, output: 0.860, train error: 0.00007495773
epoch 9 61.493%, output: 0.856, train error: 0.000067507935
epoch 9 61.515%, output: 0.861, train error: 0.003412667
epoch 9 61.537%, output: 0.860, train error: 0.02764544
epoch 9 61.559%, output: 0.857, train error: 0.00000020883877
epoch 9 61.581%, output: 0.857, train error: 0.00048688194
epoch 9 61.603%, output: 0.854, train error: 0.0026809508
epoch 9 61.625%, output: 0.861, train error: 0.0015255716
epoch 9 61.647%, output: 0.859, train error: 0.011534799
epoch 9 61.669%, output: 0.862, train error: 0.005848429
epoch 9 61.691%, output: 0.858, train error: 0.01435339
epoch 9 61.713%, output: 0.860, train error: 0.045022383
epoch 9 61.735%, output: 0.857, train error: 0.0023894447
epoch 9 61.758%, output: 0.855, train error: 0.00026522652
epoch 9 61.780%, output: 0.861, train error: 0.004922472
epoch 9 61.802%, output: 0.855, train error: 0.08304094
epoch 9 61.824%, output: 0.860, train error: 0.000050224615
epoch 9 61.846%, output: 0.858, train error: 0.007278261
epoch 9 61.868%, output: 0.859, train error: 0.00041180817
epoch 9 61.890%, output: 0.859, train error: 0.0013882318
epoch 9 61.912%, output: 0.860, train error: 0.0009997581
epoch 9 61.934%, output: 0.858, train error: 0.0011720026
epoch 9 61.956%, output: 0.856, train error: 0.0029135821
epoch 9 61.978%, output: 0.860, train error: 0.0035985056
epoch 9 62.000%, output: 0.860, train error: 0.013794922
epoch 9 62.023%, output: 0.856, train error: 0.004484349
epoch 9 62.045%, output: 0.857, train error: 0.014471888
epoch 9 62.067%, output: 0.861, train error: 0.019435884
epoch 9 62.089%, output: 0.861, train error: 0.009234518
epoch 9 62.111%, output: 0.860, train error: 0.0006296117
epoch 9 62.133%, output: 0.861, train error: 0.0040012267
epoch 9 62.155%, output: 0.861, train error: 0.0000007248696
epoch 9 62.177%, output: 0.862, train error: 0.00050999224
epoch 9 62.199%, output: 0.862, train error: 0.004160193
epoch 9 62.221%, output: 0.862, train error: 0.007500996
epoch 9 62.243%, output: 0.863, train error: 0.0012688505
epoch 9 62.265%, output: 0.858, train error: 0.02536786
epoch 9 62.287%, output: 0.860, train error: 0.0009517883
epoch 9 62.310%, output: 0.861, train error: 0.0009935448
epoch 9 62.332%, output: 0.859, train error: 0.0905347
epoch 9 62.354%, output: 0.860, train error: 0.01805319
epoch 9 62.376%, output: 0.860, train error: 0.019683883
epoch 9 62.398%, output: 0.859, train error: 0.0019863122
epoch 9 62.420%, output: 0.861, train error: 0.0011118681
epoch 9 62.442%, output: 0.860, train error: 0.00056384486
epoch 9 62.464%, output: 0.857, train error: 0.002599243
epoch 9 62.486%, output: 0.858, train error: 0.0021263056
epoch 9 62.508%, output: 0.859, train error: 0.010264819
epoch 9 62.530%, output: 0.860, train error: 0.049424335
epoch 9 62.552%, output: 0.859, train error: 0.018408194
epoch 9 62.575%, output: 0.859, train error: 0.003926833
epoch 9 62.597%, output: 0.859, train error: 0.008922356
epoch 9 62.619%, output: 0.863, train error: 0.00000003890037
epoch 9 62.641%, output: 0.860, train error: 0.0113201635
epoch 9 62.663%, output: 0.859, train error: 0.00055036467
epoch 9 62.685%, output: 0.860, train error: 0.00006743156
epoch 9 62.707%, output: 0.858, train error: 0.00016539033
epoch 9 62.729%, output: 0.861, train error: 0.00045508583
epoch 9 62.751%, output: 0.860, train error: 0.000052103012
epoch 9 62.773%, output: 0.860, train error: 0.002220427
epoch 9 62.795%, output: 0.858, train error: 0.0010165105
epoch 9 62.817%, output: 0.860, train error: 0.019713346
epoch 9 62.839%, output: 0.859, train error: 0.0004435031
epoch 9 62.862%, output: 0.859, train error: 0.0027582915
epoch 9 62.884%, output: 0.860, train error: 0.0011623057
epoch 9 62.906%, output: 0.862, train error: 0.019132677
epoch 9 62.928%, output: 0.859, train error: 0.00053061073
epoch 9 62.950%, output: 0.859, train error: 0.00014835894
epoch 9 62.972%, output: 0.859, train error: 0.00608204
